Time,Temperature_C,Solar_W_m2,Wind_Speed_m_s,Load_kW,Price_CNY_kWh
2024-07-24 10:30:00,25.85,391.2,5.3,13346.006,1.192
2024-07-24 10:45:00,24.26,556.1,5.1,14386.448,1.2
2024-07-24 11:00:00,23.3,705.5,4.9,15442.16,1.195
2024-07-24 11:15:00,23.32,648.1,5.1,15444.085,1.186
2024-07-24 11:30:00,22.51,675.8,5.2,16333.515,1.219
2024-07-24 11:45:00,22.71,701.4,5.2,16906.872,1.2
2024-07-24 12:00:00,23.26,720.9,5.4,17432.292,1.206
2024-07-24 12:15:00,23.08,546.7,4.5,16956.319,1.199
2024-07-24 12:30:00,24.6,472.2,3.7,16975.157,1.18
2024-07-24 12:45:00,25.24,284.4,2.8,16828.029,1.212
2024-07-24 13:00:00,25.03,142.5,2.3,16347.986,1.224
2024-07-24 13:15:00,24.55,289.0,2.5,15800.86,1.189
2024-07-24 13:30:00,25.12,423.4,2.9,15270.375,1.188
2024-07-24 13:45:00,24.31,541.6,3.4,14947.354,1.21
2024-07-24 14:00:00,24.92,776.5,3.9,14416.062,1.203
2024-07-24 14:15:00,24.32,668.2,4.1,14390.614,1.075
2024-07-24 14:30:00,25.39,625.1,4.0,13755.427,0.93
2024-07-24 14:45:00,25.08,551.3,3.9,13044.774,0.784
2024-07-24 15:00:00,25.58,466.0,3.9,12138.829,0.654
2024-07-24 15:15:00,25.9,497.7,4.2,11671.71,0.654
2024-07-24 15:30:00,26.23,451.9,4.7,12329.373,0.645
2024-07-24 15:45:00,26.06,513.2,5.5,11754.213,0.646
2024-07-24 16:00:00,26.55,484.0,6.0,11348.444,0.648
2024-07-24 16:15:00,25.89,441.3,4.5,11063.626,0.652
2024-07-24 16:30:00,27.64,393.4,3.6,10850.121,0.635
2024-07-24 16:45:00,27.23,343.9,2.4,9623.804,0.648
2024-07-24 17:00:00,27.62,277.6,1.2,9206.127,0.653
2024-07-24 17:15:00,26.99,254.6,2.1,8673.958,0.783
2024-07-24 17:30:00,24.74,241.5,3.1,7725.728,0.929
2024-07-24 17:45:00,23.85,214.9,3.9,7061.636,1.062
2024-07-24 18:00:00,24.13,171.6,5.0,6548.879,1.183
2024-07-24 18:15:00,22.07,122.8,4.7,6782.784,1.208
2024-07-24 18:30:00,23.2,92.3,5.1,7786.622,1.198
2024-07-24 18:45:00,22.72,44.3,4.8,8185.213,1.202
2024-07-24 19:00:00,22.64,0.0,5.0,8848.64,1.183
2024-07-24 19:15:00,21.89,0.0,4.3,8767.534,1.207
2024-07-24 19:30:00,21.73,0.0,3.5,9443.805,1.182
2024-07-24 19:45:00,22.27,0.0,2.9,9473.354,1.211
2024-07-24 20:00:00,22.31,0.0,2.0,9906.547,1.176
2024-07-24 20:15:00,20.9,0.0,2.8,9336.894,1.05
2024-07-24 20:30:00,20.87,0.0,3.5,8957.674,0.929
2024-07-24 20:45:00,21.13,0.0,4.1,8597.833,0.799
2024-07-24 21:00:00,19.95,0.0,4.6,8119.263,0.657
2024-07-24 21:15:00,18.77,0.0,5.1,7655.334,0.651
2024-07-24 21:30:00,19.61,0.0,5.7,7252.002,0.654
2024-07-24 21:45:00,18.89,0.0,6.2,6778.12,0.646
2024-07-24 22:00:00,18.65,0.0,6.4,6282.758,0.653
2024-07-24 22:15:00,18.75,0.0,5.9,6245.737,0.563
2024-07-24 22:30:00,18.75,0.0,5.5,6176.816,0.473
2024-07-24 22:45:00,19.6,0.0,5.1,6295.454,0.395
2024-07-24 23:00:00,18.66,0.0,4.6,5975.323,0.298
2024-07-24 23:15:00,19.71,0.0,7.1,5952.153,0.293
2024-07-24 23:30:00,20.24,0.0,9.8,6171.954,0.299
2024-07-24 23:45:00,21.0,0.0,13.0,6158.991,0.296
2024-07-25 00:00:00,20.7,0.0,15.9,5951.653,0.29
2024-07-25 00:15:00,20.17,0.0,13.2,6036.735,0.298
2024-07-25 00:30:00,18.82,0.0,11.0,5872.75,0.285
2024-07-25 00:45:00,18.4,0.0,8.0,6108.505,0.288
2024-07-25 01:00:00,16.78,0.0,5.6,5687.569,0.287
2024-07-25 01:15:00,17.54,0.0,5.3,5774.135,0.297
2024-07-25 01:30:00,18.1,0.0,4.5,5823.568,0.289
2024-07-25 01:45:00,18.23,0.0,3.8,5781.676,0.291
2024-07-25 02:00:00,18.29,0.0,2.9,5705.386,0.293
2024-07-25 02:15:00,18.42,0.0,3.8,6136.282,0.302
2024-07-25 02:30:00,17.05,0.0,5.2,7098.762,0.303
2024-07-25 02:45:00,16.3,0.0,6.1,7427.838,0.293
2024-07-25 03:00:00,15.26,0.0,7.3,8150.883,0.303
2024-07-25 03:15:00,15.33,0.0,6.0,8376.585,0.301
2024-07-25 03:30:00,14.27,0.0,5.1,8800.412,0.303
2024-07-25 03:45:00,14.58,0.0,3.9,9489.481,0.308
2024-07-25 04:00:00,14.56,0.0,2.8,9975.582,0.307
2024-07-25 04:15:00,15.92,0.0,3.2,9725.515,0.309
2024-07-25 04:30:00,17.94,0.0,3.8,8818.85,0.3
2024-07-25 04:45:00,19.02,0.0,4.0,8692.452,0.307
2024-07-25 05:00:00,20.07,0.0,4.6,8113.521,0.295
2024-07-25 05:15:00,20.01,0.0,4.0,7678.575,0.297
2024-07-25 05:30:00,18.46,0.0,3.4,7475.182,0.305
2024-07-25 05:45:00,16.07,0.0,2.4,6972.377,0.304
2024-07-25 06:00:00,16.32,0.0,1.9,6547.908,0.303
2024-07-25 06:15:00,19.27,41.4,1.8,6458.028,0.383
2024-07-25 06:30:00,18.48,91.3,1.8,6338.011,0.475
2024-07-25 06:45:00,20.32,123.5,1.7,6074.967,0.563
2024-07-25 07:00:00,21.33,173.6,1.7,6013.307,0.642
2024-07-25 07:15:00,20.7,211.0,2.0,6054.613,0.661
2024-07-25 07:30:00,18.9,253.1,2.2,6437.805,0.64
2024-07-25 07:45:00,20.08,306.1,2.7,6571.936,0.648
2024-07-25 08:00:00,18.56,362.7,3.0,6957.304,0.644
2024-07-25 08:15:00,18.87,363.5,3.3,7265.819,0.639
2024-07-25 08:30:00,17.96,420.9,3.9,7625.777,0.648
2024-07-25 08:45:00,16.72,427.8,4.4,8095.654,0.65
2024-07-25 09:00:00,16.14,510.8,4.8,8767.574,0.65
2024-07-25 09:15:00,18.7,513.5,4.2,9102.616,0.789
2024-07-25 09:30:00,21.47,569.2,4.2,10165.758,0.92
2024-07-25 09:45:00,21.37,605.5,4.0,9798.13,1.052
2024-07-25 10:00:00,24.27,596.9,3.5,10392.978,1.198
2024-07-25 10:15:00,24.48,677.1,3.6,11129.68,1.191
2024-07-25 10:30:00,25.98,690.3,3.8,13398.181,1.204
2024-07-25 10:45:00,26.6,665.5,3.9,14695.34,1.198
2024-07-25 11:00:00,28.86,665.3,3.7,15739.669,1.217
2024-07-25 11:15:00,27.05,749.0,3.3,16225.455,1.185
2024-07-25 11:30:00,26.17,736.4,2.9,16350.492,1.188
2024-07-25 11:45:00,25.44,653.2,2.6,17092.0,1.182
2024-07-25 12:00:00,24.0,769.5,2.1,17305.26,1.2
2024-07-25 12:15:00,23.84,745.5,1.9,16927.043,1.203
2024-07-25 12:30:00,24.0,726.5,1.6,16499.426,1.2
2024-07-25 12:45:00,23.23,685.0,1.4,17131.066,1.217
2024-07-25 13:00:00,23.01,807.7,1.1,15969.813,1.214
2024-07-25 13:15:00,24.55,739.3,2.6,15985.112,1.195
2024-07-25 13:30:00,25.07,751.2,4.2,15393.441,1.207
2024-07-25 13:45:00,25.25,664.5,5.4,14401.356,1.223
2024-07-25 14:00:00,26.04,717.7,6.9,13440.784,1.215
2024-07-25 14:15:00,27.22,677.8,6.8,13996.549,1.07
2024-07-25 14:30:00,27.24,640.5,6.4,14169.454,0.932
2024-07-25 14:45:00,28.44,631.0,6.0,14110.97,0.783
2024-07-25 15:00:00,29.41,598.4,5.5,13394.593,0.668
2024-07-25 15:15:00,26.65,579.1,5.2,13212.43,0.658
2024-07-25 15:30:00,24.68,507.2,4.9,12346.35,0.659
2024-07-25 15:45:00,22.38,507.9,4.3,11332.216,0.653
2024-07-25 16:00:00,19.94,492.1,4.0,10682.36,0.649
2024-07-25 16:15:00,21.63,463.6,4.3,10431.151,0.643
2024-07-25 16:30:00,23.76,412.9,4.0,10195.522,0.648
2024-07-25 16:45:00,25.65,336.1,4.5,9716.671,0.651
2024-07-25 17:00:00,28.98,287.9,4.3,9720.331,0.657
2024-07-25 17:15:00,28.22,221.2,3.7,8759.728,0.793
2024-07-25 17:30:00,28.2,164.9,3.3,8168.24,0.926
2024-07-25 17:45:00,27.78,99.1,2.8,7632.268,1.075
2024-07-25 18:00:00,27.82,37.2,2.4,6655.783,1.2
2024-07-25 18:15:00,26.66,28.2,2.4,7281.091,1.229
2024-07-25 18:30:00,25.43,18.9,2.6,7610.108,1.214
2024-07-25 18:45:00,24.64,8.5,2.4,7893.594,1.201
2024-07-25 19:00:00,23.9,0.0,2.6,8135.5,1.206
2024-07-25 19:15:00,23.46,0.0,2.5,8503.361,1.203
2024-07-25 19:30:00,23.3,0.0,2.5,8373.713,1.217
2024-07-25 19:45:00,23.17,0.0,2.3,9049.549,1.196
2024-07-25 20:00:00,22.03,0.0,2.3,8823.378,1.207
2024-07-25 20:15:00,21.1,0.0,2.4,8768.521,1.06
2024-07-25 20:30:00,20.35,0.0,2.7,8528.575,0.911
2024-07-25 20:45:00,19.84,0.0,3.0,8926.375,0.773
2024-07-25 21:00:00,19.4,0.0,3.1,8622.129,0.65
2024-07-25 21:15:00,18.23,0.0,3.1,7625.408,0.643
2024-07-25 21:30:00,17.75,0.0,2.8,7151.185,0.654
2024-07-25 21:45:00,16.93,0.0,3.0,6531.589,0.647
2024-07-25 22:00:00,16.05,0.0,2.8,5967.258,0.645
2024-07-25 22:15:00,15.53,0.0,2.9,6084.806,0.546
2024-07-25 22:30:00,17.96,0.0,3.4,5887.803,0.455
2024-07-25 22:45:00,19.21,0.0,3.6,6110.13,0.385
2024-07-25 23:00:00,19.62,0.0,4.1,6035.857,0.292
2024-07-25 23:15:00,19.33,0.0,4.3,6123.733,0.297
2024-07-25 23:30:00,19.28,0.0,4.4,5693.346,0.294
2024-07-25 23:45:00,18.01,0.0,4.7,5942.044,0.295
2024-07-26 00:00:00,17.72,0.0,5.6,5479.728,0.294
2024-07-26 00:15:00,17.84,0.0,5.3,5840.576,0.291
2024-07-26 00:30:00,17.37,0.0,4.4,5897.745,0.291
2024-07-26 00:45:00,16.64,0.0,4.1,5862.551,0.296
2024-07-26 01:00:00,16.09,0.0,3.7,6021.444,0.296
2024-07-26 01:15:00,15.56,0.0,3.6,5986.895,0.295
2024-07-26 01:30:00,15.37,0.0,3.6,6233.506,0.3
2024-07-26 01:45:00,14.88,0.0,3.6,6267.15,0.297
2024-07-26 02:00:00,15.19,0.0,4.0,5950.115,0.296
2024-07-26 02:15:00,15.37,0.0,3.7,6687.196,0.295
2024-07-26 02:30:00,15.72,0.0,3.4,6850.706,0.297
2024-07-26 02:45:00,15.88,0.0,3.0,7398.983,0.296
2024-07-26 03:00:00,16.21,0.0,2.8,7858.479,0.298
2024-07-26 03:15:00,16.3,0.0,3.2,8251.771,0.302
2024-07-26 03:30:00,16.45,0.0,3.6,8606.365,0.301
2024-07-26 03:45:00,16.72,0.0,4.0,8766.816,0.303
2024-07-26 04:00:00,17.16,0.0,4.3,9364.91,0.304
2024-07-26 04:15:00,18.27,0.0,3.6,8954.181,0.301
2024-07-26 04:30:00,18.43,0.0,2.8,8332.898,0.306
2024-07-26 04:45:00,19.32,0.0,2.2,7905.078,0.307
2024-07-26 05:00:00,19.44,0.0,1.5,7782.853,0.305
2024-07-26 05:15:00,18.42,0.0,2.1,7506.715,0.306
2024-07-26 05:30:00,17.65,0.0,2.8,7069.164,0.298
2024-07-26 05:45:00,16.64,0.0,3.3,6688.793,0.296
2024-07-26 06:00:00,15.3,0.0,4.2,6211.468,0.292
2024-07-26 06:15:00,15.74,41.8,3.3,6382.737,0.387
2024-07-26 06:30:00,17.31,89.6,2.6,6002.086,0.472
2024-07-26 06:45:00,19.87,133.3,2.0,6124.113,0.548
2024-07-26 07:00:00,21.19,192.6,1.5,5850.348,0.646
2024-07-26 07:15:00,21.85,207.4,1.7,5946.164,0.65
2024-07-26 07:30:00,20.76,213.3,2.2,6066.765,0.645
2024-07-26 07:45:00,22.39,238.1,2.6,5948.775,0.642
2024-07-26 08:00:00,21.88,294.2,2.9,5954.347,0.644
2024-07-26 08:15:00,22.9,340.0,3.6,6417.783,0.655
2024-07-26 08:30:00,23.03,409.6,4.5,7324.4,0.642
2024-07-26 08:45:00,22.92,453.4,5.3,8158.419,0.655
2024-07-26 09:00:00,23.04,537.0,6.1,9167.869,0.648
2024-07-26 09:15:00,22.59,520.8,5.2,9443.441,0.789
2024-07-26 09:30:00,23.02,505.4,4.2,9899.993,0.916
2024-07-26 09:45:00,22.19,583.9,3.6,10148.028,1.052
2024-07-26 10:00:00,21.1,593.1,2.7,10660.736,1.212
2024-07-26 10:15:00,20.78,612.2,3.1,11451.523,1.204
2024-07-26 10:30:00,20.76,656.0,3.5,12730.776,1.183
2024-07-26 10:45:00,20.35,623.1,3.8,13484.302,1.18
2024-07-26 11:00:00,19.6,689.3,4.1,14310.969,1.207
2024-07-26 11:15:00,21.75,738.6,3.5,15375.186,1.175
2024-07-26 11:30:00,23.58,645.7,2.9,16192.135,1.204
2024-07-26 11:45:00,26.09,778.3,2.4,16641.309,1.199
2024-07-26 12:00:00,27.2,748.4,1.7,17672.038,1.217
2024-07-26 12:15:00,25.73,665.1,1.7,17877.927,1.212
2024-07-26 12:30:00,26.03,701.7,1.8,17703.2,1.207
2024-07-26 12:45:00,23.98,634.0,1.7,17018.666,1.21
2024-07-26 13:00:00,23.4,570.2,1.8,17275.706,1.193
2024-07-26 13:15:00,23.62,457.5,2.1,16405.08,1.211
2024-07-26 13:30:00,24.87,354.1,2.3,15699.05,1.203
2024-07-26 13:45:00,26.78,258.9,2.6,15114.05,1.191
2024-07-26 14:00:00,28.48,145.0,2.9,14260.791,1.205
2024-07-26 14:15:00,27.67,241.6,3.0,13984.245,1.067
2024-07-26 14:30:00,26.92,308.4,3.0,13458.437,0.917
2024-07-26 14:45:00,24.61,410.6,3.2,13220.489,0.792
2024-07-26 15:00:00,25.15,478.5,3.4,12955.856,0.653
2024-07-26 15:15:00,26.15,517.6,2.9,12119.139,0.647
2024-07-26 15:30:00,26.38,555.0,2.5,12301.63,0.656
2024-07-26 15:45:00,26.03,541.3,2.2,12099.922,0.651
2024-07-26 16:00:00,26.97,473.6,2.0,11357.825,0.642
2024-07-26 16:15:00,26.33,461.2,2.5,10770.92,0.649
2024-07-26 16:30:00,24.72,411.8,2.9,10021.654,0.646
2024-07-26 16:45:00,24.26,334.8,3.5,9021.197,0.651
2024-07-26 17:00:00,23.63,294.6,3.8,8595.759,0.654
2024-07-26 17:15:00,23.74,247.8,4.2,8186.537,0.804
2024-07-26 17:30:00,24.7,218.2,4.5,7196.776,0.935
2024-07-26 17:45:00,24.92,174.8,4.9,6430.071,1.066
2024-07-26 18:00:00,25.98,151.3,4.8,5392.164,1.193
2024-07-26 18:15:00,24.49,108.0,5.6,6352.129,1.208
2024-07-26 18:30:00,23.91,73.0,6.0,7034.246,1.194
2024-07-26 18:45:00,23.82,35.2,6.3,7672.671,1.223
2024-07-26 19:00:00,24.15,0.0,6.9,8608.293,1.22
2024-07-26 19:15:00,22.1,0.0,6.1,8874.068,1.202
2024-07-26 19:30:00,22.53,0.0,5.3,9219.393,1.222
2024-07-26 19:45:00,21.62,0.0,4.5,9229.185,1.218
2024-07-26 20:00:00,21.75,0.0,3.8,9197.391,1.216
2024-07-26 20:15:00,21.56,0.0,4.4,9080.74,1.06
2024-07-26 20:30:00,21.34,0.0,5.0,9226.657,0.925
2024-07-26 20:45:00,19.72,0.0,5.8,8717.711,0.775
2024-07-26 21:00:00,20.33,0.0,6.4,8808.612,0.637
2024-07-26 21:15:00,19.76,0.0,5.0,7812.001,0.647
2024-07-26 21:30:00,20.94,0.0,4.0,7134.537,0.649
2024-07-26 21:45:00,21.36,0.0,2.9,6499.651,0.644
2024-07-26 22:00:00,22.72,0.0,1.8,5732.604,0.652
2024-07-26 22:15:00,21.15,0.0,2.6,5756.931,0.569
2024-07-26 22:30:00,20.12,0.0,3.3,5851.473,0.484
2024-07-26 22:45:00,20.56,0.0,4.3,6389.068,0.379
2024-07-26 23:00:00,19.49,0.0,4.9,6336.769,0.302
2024-07-26 23:15:00,19.2,0.0,5.4,6361.524,0.302
2024-07-26 23:30:00,18.35,0.0,5.3,6143.056,0.307
2024-07-26 23:45:00,17.06,0.0,5.6,6107.16,0.31
2024-07-27 00:00:00,16.32,0.0,5.9,6134.178,0.309
2024-07-27 00:15:00,16.48,0.0,4.7,6098.667,0.302
2024-07-27 00:30:00,17.19,0.0,4.2,6172.387,0.302
2024-07-27 00:45:00,16.49,0.0,3.3,6120.902,0.302
2024-07-27 01:00:00,17.2,0.0,2.5,6298.267,0.298
2024-07-27 01:15:00,15.88,0.0,2.3,6108.928,0.302
2024-07-27 01:30:00,15.82,0.0,1.9,6116.419,0.303
2024-07-27 01:45:00,15.13,0.0,1.5,6011.937,0.3
2024-07-27 02:00:00,16.1,0.0,1.2,5827.313,0.304
2024-07-27 02:15:00,16.81,0.0,2.1,6471.404,0.303
2024-07-27 02:30:00,16.9,0.0,3.1,6968.498,0.299
2024-07-27 02:45:00,18.31,0.0,4.0,7863.035,0.301
2024-07-27 03:00:00,19.4,0.0,5.1,8307.361,0.295
2024-07-27 03:15:00,18.61,0.0,4.1,8872.129,0.297
2024-07-27 03:30:00,17.49,0.0,3.4,8912.994,0.299
2024-07-27 03:45:00,17.64,0.0,2.7,9253.726,0.307
2024-07-27 04:00:00,16.64,0.0,1.8,9799.486,0.309
2024-07-27 04:15:00,18.12,0.0,2.5,8853.043,0.307
2024-07-27 04:30:00,16.6,0.0,2.8,9199.529,0.3
2024-07-27 04:45:00,17.14,0.0,3.3,8472.786,0.308
2024-07-27 05:00:00,17.07,0.0,4.0,8457.265,0.298
2024-07-27 05:15:00,17.78,0.0,2.7,7603.517,0.296
2024-07-27 05:30:00,18.65,0.0,2.1,7194.895,0.303
2024-07-27 05:45:00,18.87,0.0,1.2,6801.947,0.301
2024-07-27 06:00:00,19.8,0.0,0.3,6016.732,0.297
2024-07-27 06:15:00,19.96,44.7,0.6,6237.481,0.385
2024-07-27 06:30:00,21.29,93.6,0.9,6240.701,0.483
2024-07-27 06:45:00,21.66,126.1,1.2,6362.976,0.56
2024-07-27 07:00:00,23.24,187.4,1.4,6610.519,0.666
2024-07-27 07:15:00,21.66,228.6,2.1,6387.342,0.661
2024-07-27 07:30:00,19.5,237.7,2.5,5871.436,0.659
2024-07-27 07:45:00,17.99,317.1,3.3,5613.201,0.65
2024-07-27 08:00:00,17.7,354.8,4.0,5748.975,0.65
2024-07-27 08:15:00,20.21,401.3,4.2,6553.623,0.651
2024-07-27 08:30:00,22.44,384.7,4.6,7573.864,0.645
2024-07-27 08:45:00,25.45,477.3,4.9,8663.931,0.641
2024-07-27 09:00:00,27.02,484.0,5.2,9459.367,0.643
2024-07-27 09:15:00,26.47,474.9,4.8,10317.08,0.783
2024-07-27 09:30:00,26.2,653.7,4.2,10709.637,0.922
2024-07-27 09:45:00,25.95,565.5,3.4,10687.649,1.067
2024-07-27 10:00:00,24.35,623.4,2.9,11270.521,1.224
2024-07-27 10:15:00,24.36,648.2,2.7,12249.691,1.195
2024-07-27 10:30:00,24.62,546.3,2.4,13255.0,1.215
2024-07-27 10:45:00,23.82,580.0,2.2,14499.582,1.209
2024-07-27 11:00:00,23.25,542.7,2.0,15583.309,1.199
2024-07-27 11:15:00,22.85,599.6,1.9,15539.496,1.225
2024-07-27 11:30:00,21.7,677.8,1.6,16483.109,1.194
2024-07-27 11:45:00,21.21,696.2,1.7,17018.495,1.209
2024-07-27 12:00:00,21.8,858.1,1.5,16775.748,1.22
2024-07-27 12:15:00,22.26,766.1,1.3,17030.875,1.212
2024-07-27 12:30:00,22.89,738.3,1.1,16929.166,1.199
2024-07-27 12:45:00,24.92,751.6,0.9,16933.37,1.189
2024-07-27 13:00:00,25.04,736.0,0.7,16145.438,1.2
2024-07-27 13:15:00,25.57,759.0,1.5,16024.711,1.205
2024-07-27 13:30:00,27.08,806.3,2.2,15051.329,1.204
2024-07-27 13:45:00,27.32,727.7,3.0,15343.569,1.207
2024-07-27 14:00:00,28.59,683.7,3.7,14831.597,1.186
2024-07-27 14:15:00,29.45,706.2,4.4,14933.278,1.057
2024-07-27 14:30:00,29.59,688.7,5.1,14051.028,0.925
2024-07-27 14:45:00,30.44,658.1,5.4,15048.032,0.771
2024-07-27 15:00:00,31.01,655.7,6.6,14990.644,0.665
2024-07-27 15:15:00,28.11,604.2,6.0,13816.317,0.644
2024-07-27 15:30:00,26.86,518.7,4.9,12797.246,0.655
2024-07-27 15:45:00,25.09,504.2,4.4,11546.452,0.649
2024-07-27 16:00:00,22.97,544.1,3.6,10717.496,0.652
2024-07-27 16:15:00,23.91,473.7,4.3,10510.542,0.633
2024-07-27 16:30:00,25.15,417.5,5.1,9827.393,0.645
2024-07-27 16:45:00,25.8,397.7,5.8,9069.118,0.65
2024-07-27 17:00:00,26.49,368.6,6.9,8853.446,0.645
2024-07-27 17:15:00,24.88,299.8,6.4,7876.421,0.792
2024-07-27 17:30:00,24.8,262.3,6.6,7313.916,0.929
2024-07-27 17:45:00,24.54,225.2,7.0,6475.881,1.064
2024-07-27 18:00:00,25.01,186.3,7.0,5733.838,1.176
2024-07-27 18:15:00,25.63,140.6,6.4,6791.416,1.198
2024-07-27 18:30:00,24.8,97.4,5.7,7064.565,1.202
2024-07-27 18:45:00,26.79,48.5,5.5,7948.545,1.197
2024-07-27 19:00:00,26.86,0.0,4.8,8927.762,1.202
2024-07-27 19:15:00,27.32,0.0,3.9,8600.505,1.218
2024-07-27 19:30:00,25.2,0.0,2.7,8904.719,1.181
2024-07-27 19:45:00,25.09,0.0,1.7,9315.004,1.206
2024-07-27 20:00:00,24.11,0.0,0.8,9113.206,1.188
2024-07-27 20:15:00,24.11,0.0,0.9,9212.453,1.066
2024-07-27 20:30:00,23.81,0.0,0.9,8876.794,0.917
2024-07-27 20:45:00,23.64,0.0,0.9,8094.977,0.779
2024-07-27 21:00:00,24.07,0.0,0.9,8616.117,0.654
2024-07-27 21:15:00,22.71,0.0,2.4,7733.924,0.648
2024-07-27 21:30:00,22.33,0.0,3.8,6783.326,0.653
2024-07-27 21:45:00,21.01,0.0,5.3,6156.763,0.662
2024-07-27 22:00:00,19.88,0.0,6.4,5678.158,0.659
2024-07-27 22:15:00,20.74,0.0,5.1,5625.92,0.571
2024-07-27 22:30:00,20.64,0.0,3.9,5328.0,0.477
2024-07-27 22:45:00,20.95,0.0,2.6,5585.979,0.394
2024-07-27 23:00:00,21.86,0.0,1.4,5624.929,0.302
2024-07-27 23:15:00,21.79,0.0,1.8,5925.522,0.303
2024-07-27 23:30:00,20.89,0.0,2.2,5994.148,0.305
2024-07-27 23:45:00,19.66,0.0,2.4,6358.099,0.301
2024-07-28 00:00:00,20.68,0.0,2.8,6451.324,0.299
2024-07-28 00:15:00,19.57,0.0,4.3,6194.179,0.305
2024-07-28 00:30:00,18.14,0.0,6.0,6372.505,0.301
2024-07-28 00:45:00,18.01,0.0,7.0,6187.03,0.305
2024-07-28 01:00:00,16.94,0.0,8.0,5976.989,0.304
2024-07-28 01:15:00,17.42,0.0,7.0,5750.341,0.306
2024-07-28 01:30:00,18.69,0.0,5.7,5842.053,0.302
2024-07-28 01:45:00,17.74,0.0,4.5,6039.995,0.303
2024-07-28 02:00:00,19.46,0.0,3.2,5819.68,0.297
2024-07-28 02:15:00,18.7,0.0,3.2,6325.913,0.305
2024-07-28 02:30:00,18.89,0.0,3.1,7102.078,0.301
2024-07-28 02:45:00,18.07,0.0,3.1,7518.185,0.304
2024-07-28 03:00:00,17.29,0.0,3.1,8310.037,0.307
2024-07-28 03:15:00,16.28,0.0,4.2,8486.822,0.303
2024-07-28 03:30:00,16.11,0.0,5.0,8528.043,0.298
2024-07-28 03:45:00,14.64,0.0,6.0,8780.791,0.296
2024-07-28 04:00:00,14.52,0.0,6.6,8819.415,0.295
2024-07-28 04:15:00,14.67,0.0,6.2,8845.253,0.289
2024-07-28 04:30:00,14.42,0.0,6.5,8637.094,0.296
2024-07-28 04:45:00,16.77,0.0,6.1,8471.163,0.295
2024-07-28 05:00:00,17.39,0.0,5.7,8096.407,0.29
2024-07-28 05:15:00,16.31,0.0,6.2,7926.443,0.292
2024-07-28 05:30:00,16.01,0.0,5.7,7138.628,0.301
2024-07-28 05:45:00,15.45,0.0,6.3,6938.076,0.304
2024-07-28 06:00:00,15.19,0.0,6.3,6256.305,0.309
2024-07-28 06:15:00,15.67,45.9,5.5,6327.516,0.394
2024-07-28 06:30:00,17.05,90.2,4.5,6219.296,0.484
2024-07-28 06:45:00,16.77,151.9,3.7,5892.35,0.564
2024-07-28 07:00:00,18.77,181.7,2.8,5804.167,0.645
2024-07-28 07:15:00,19.02,213.8,2.7,5592.163,0.667
2024-07-28 07:30:00,19.01,278.4,2.8,5818.238,0.651
2024-07-28 07:45:00,18.8,317.7,2.6,5447.62,0.657
2024-07-28 08:00:00,19.28,345.7,2.9,5361.118,0.66
2024-07-28 08:15:00,19.17,377.9,2.5,6152.597,0.651
2024-07-28 08:30:00,19.29,408.7,2.2,6602.948,0.643
2024-07-28 08:45:00,18.27,482.7,2.0,7603.954,0.653
2024-07-28 09:00:00,18.36,487.5,1.6,8188.164,0.644
2024-07-28 09:15:00,19.35,522.3,3.1,9070.38,0.783
2024-07-28 09:30:00,20.13,519.7,4.6,9560.869,0.894
2024-07-28 09:45:00,20.17,554.4,6.2,10328.822,1.067
2024-07-28 10:00:00,20.2,624.2,7.3,11010.16,1.215
2024-07-28 10:15:00,21.02,705.0,6.4,12159.912,1.207
2024-07-28 10:30:00,20.59,700.5,5.1,13055.777,1.21
2024-07-28 10:45:00,21.35,719.0,3.9,14480.462,1.22
2024-07-28 11:00:00,21.14,688.3,2.8,14995.933,1.21
2024-07-28 11:15:00,22.28,727.3,2.5,15339.603,1.185
2024-07-28 11:30:00,23.72,741.5,2.3,16102.089,1.199
2024-07-28 11:45:00,25.71,720.5,2.1,16286.07,1.195
2024-07-28 12:00:00,26.66,725.0,1.7,17159.574,1.208
2024-07-28 12:15:00,26.99,755.9,2.3,17205.297,1.218
2024-07-28 12:30:00,25.67,766.7,2.9,16263.516,1.19
2024-07-28 12:45:00,26.51,732.3,3.5,17282.599,1.209
2024-07-28 13:00:00,26.3,772.8,4.1,16985.933,1.212
2024-07-28 13:15:00,25.45,697.3,4.9,15795.287,1.181
2024-07-28 13:30:00,25.56,719.8,5.5,15681.145,1.177
2024-07-28 13:45:00,25.57,753.1,6.1,14489.557,1.207
2024-07-28 14:00:00,25.9,763.8,6.5,14362.373,1.204
2024-07-28 14:15:00,25.58,656.5,6.3,13991.126,1.06
2024-07-28 14:30:00,25.47,686.9,5.7,13195.762,0.921
2024-07-28 14:45:00,24.3,640.5,5.4,13061.651,0.788
2024-07-28 15:00:00,23.14,579.0,4.8,12621.555,0.644
2024-07-28 15:15:00,24.74,586.4,4.9,11986.547,0.649
2024-07-28 15:30:00,25.78,552.1,5.3,12189.693,0.66
2024-07-28 15:45:00,27.55,451.3,5.1,11643.476,0.655
2024-07-28 16:00:00,29.05,424.7,5.3,11215.743,0.654
2024-07-28 16:15:00,27.6,369.5,4.8,11210.019,0.646
2024-07-28 16:30:00,26.03,381.7,4.1,10607.362,0.653
2024-07-28 16:45:00,25.73,361.9,3.7,9517.063,0.65
